"NumHeavyAtoms","NumStereocenters","NumAromaticHeterocycles","NumSaturatedCarbocycles","slogp_VSA4","slogp_VSA7","slogp_VSA9","slogp_VSA10","slogp_VSA11","smr_VSA8","peoe_VSA4","peoe_VSA5","peoe_VSA6","peoe_VSA12","peoe_VSA14","MQN4","MQN5","MQN6","MQN11","MQN18","MQN33","MQN34","MQN37","MQN38","MQN39","MQN40","Prediction (pIC50)"
46,1,1,0,5.817220841045895,0,0,14.872338506430204,22.99804733313562,0,0,11.761884949391115,12.13273413692322,0,6.031114512338072,0,0,1,1,0,0,0,0,0,0,0,6.127161218747984
48,1,1,0,17.451662523137685,0,0,23.653168601779846,22.99804733313562,0,0,11.761884949391115,12.13273413692322,0,6.031114512338072,0,0,1,1,0,0,0,0,0,0,0,6.445574984239687
43,1,1,0,23.369568569299076,0,0,18.858631417708022,22.99804733313562,0,0,0,6.923737199690624,0,0,0,0,1,0,0,0,0,0,0,0,0,6.730384163666928
37,0,1,0,11.735126887207288,5.022633313741326,0,21.583050374876972,11.49902366656781,0,0,0,45.321469979929184,5.907179729351506,0,0,0,2,0,0,0,0,0,0,0,0,7.019449817232653
35,1,1,0,5.817220841045895,5.022633313741326,0,21.583050374876972,5.749511833283905,0,0,0,24.097781619992404,0,0,0,0,0,1,0,0,0,0,0,0,0,7.316524354450519
38,0,2,0,15.931539109811467,0,0,21.844003381179903,11.49902366656781,0,4.681802935145185,0,4.9839785209472085,12.234499804116048,5.948339280986494,0,0,0,0,0,0,0,0,0,0,0,7.876803787951074
39,0,2,0,5.817220841045895,10.045266627482652,0,21.58305037487697,5.749511833283905,0,0,5.098681808301038,47.12693469664161,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,8.56478218402846
43,0,1,0,17.451662523137685,0,0,18.858631417708022,22.99804733313562,0,0,0,6.06636706846161,0,0,0,0,1,0,0,0,0,0,0,0,0,6.3284512522025915
36,0,2,0,17.038055468456196,0,0,17.453588333505085,11.49902366656781,0,4.681802935145185,0,26.980289487358167,12.234499804116048,5.948339280986494,1,0,0,0,0,0,0,0,0,0,0,8.746151040838802
40,0,2,0,21.849445155972862,0,0,21.71352687802844,11.49902366656781,0,0,0,15.929943897949348,0,5.817862777835028,1,0,0,0,0,0,0,0,0,0,0,8.038238022065517
49,1,1,0,11.735126887207288,0,0,21.58305037487697,11.49902366656781,0,0,0,48.53093654769288,0,0,0,0,0,0,0,0,0,0,0,0,0,7.015640186266756
33,0,2,0,5.817220841045895,5.022633313741326,0,21.583050374876972,5.749511833283905,0,0,0,17.676959997066398,0,0,0,0,0,1,0,0,0,0,0,0,0,7.458766784674557
42,1,1,0,5.817220841045895,5.022633313741326,0,21.58305037487697,22.99804733313562,0,0,0,11.600939890232516,11.65669156263541,0,0,0,0,1,0,0,0,0,0,0,0,7.7423316404533775
39,0,2,0,11.63444168209179,5.022633313741326,0,25.97346542255179,5.749511833283905,0,0,5.098681808301038,41.592361874870704,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,8.294806399772451
33,0,1,0,0,0,0,11.50524905251859,28.747559166419524,0,0,0,0,5.749511833283905,0,0,0,0,0,0,0,0,0,0,0,0,6.571356954745532
42,0,2,0,21.748759950857362,0,0,26.234418428854724,11.49902366656781,0,4.681802935145185,0,4.9839785209472085,12.234499804116048,5.948339280986494,0,0,0,0,0,0,0,0,0,0,0,8.020087356000245
35,0,1,0,11.735126887207288,5.022633313741326,0,21.583050374876972,5.749511833283905,0,0,0,24.600697196757018,0,0,0,0,0,1,0,0,0,0,0,0,0,7.2170009301260185
46,0,1,0,5.817220841045895,0,0,23.24904646538284,28.747559166419524,0,0,13.171245143024459,12.13273413692322,0,6.362358859030383,0,0,1,0,0,0,0,0,0,0,0,5.992780190859803
35,0,1,0,0,10.045266627482652,0,11.50524905251859,11.49902366656781,0,0,0,29.78081546406353,0,0,0,0,0,1,0,0,0,0,0,0,0,7.187111725802744
49,1,1,0,11.735126887207288,0,0,21.58305037487697,11.49902366656781,0,0,0,48.53093654769288,0,0,0,0,0,0,0,0,0,0,0,0,0,7.029956823958075
40,0,2,0,15.931539109811467,10.045266627482652,0,21.844003381179903,11.49902366656781,0,4.681802935145185,0,28.18585830141224,12.234499804116048,5.948339280986494,0,0,0,0,0,0,0,0,0,0,0,8.715887782872516
36,0,2,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,11.336785877934737,35.49555897654685,0,5.969305287951849,0,0,2,0,0,0,0,0,0,0,0,6.82352620084974
34,0,1,0,5.817220841045895,5.022633313741326,0,21.583050374876972,5.749511833283905,0,0,0,17.676959997066398,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.671661497183692
34,0,1,0,5.817220841045895,5.022633313741326,0,21.583050374876972,5.749511833283905,0,0,0,17.676959997066398,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.671844217504048
35,0,1,0,5.817220841045895,5.022633313741326,0,15.895664100193411,11.49902366656781,0,0,0,18.179875573831012,0,0,0,0,0,1,0,0,0,0,0,0,0,6.921161564548227
35,0,2,0,5.817220841045895,5.022633313741326,0,21.58305037487697,5.749511833283905,0,0,5.098681808301038,23.39326066948588,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,8.130644588863335
33,0,1,0,5.817220841045895,5.022633313741326,0,21.583050374876972,5.749511833283905,0,0,0,31.524434396447646,0,0,0,0,0,1,0,0,0,0,0,0,0,7.095675586072212
35,0,2,0,11.735126887207288,5.022633313741326,0,10.208277825509848,5.749511833283905,0,0,0,31.169979841983245,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,8.13013173432335
39,0,2,0,11.63444168209179,5.022633313741326,0,25.97346542255179,5.749511833283905,0,0,5.098681808301038,35.5259948064091,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,8.284226397014942
39,0,2,0,15.931539109811467,5.022633313741326,0,21.844003381179903,11.49902366656781,0,4.681802935145185,0,16.584918411179725,12.234499804116048,5.948339280986494,0,0,0,0,0,0,0,0,0,0,0,8.308657564219933
33,0,1,0,0,0,0,17.192635327202154,11.49902366656781,0,0,0,6.578935683598497,5.907179729351506,0,0,0,0,1,0,0,0,0,0,0,0,6.790719806839587
49,1,1,0,11.735126887207288,0,0,21.58305037487697,11.49902366656781,0,0,0,48.53093654769288,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0171503052715325
42,0,1,0,0,0,0,24.67649419554305,17.248535499851716,0,13.171245143024459,0,12.13273413692322,0,6.176298517443475,0,0,0,5,0,0,0,0,0,0,1,6.960115667888446
39,0,2,0,15.931539109811467,0,0,21.844003381179903,11.49902366656781,0,4.681802935145185,0,20.913922418896558,12.234499804116048,5.948339280986494,1,0,0,0,0,0,0,0,0,0,0,8.71030168375416
33,0,2,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,29.42919190808524,0,5.969305287951849,0,0,1,0,0,0,0,0,0,0,0,6.970012940699929
40,0,2,0,5.817220841045895,5.022633313741326,0,21.58305037487697,5.749511833283905,0,0,5.098681808301038,23.39326066948588,5.907179729351506,0,0,0,0,1,0,0,0,0,0,0,0,7.934096365883332
45,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,17.248535499851716,0,0,0,23.733674027155736,0,0,0,0,0,0,0,0,0,0,0,0,1,8.664337523379155
32,0,2,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,23.36282483962363,0,5.969305287951849,0,0,1,0,0,0,0,0,0,0,0,6.964312431936714
34,0,1,0,5.817220841045895,5.022633313741326,0,21.583050374876972,5.749511833283905,0,0,0,31.524434396447646,0,0,0,0,0,1,0,0,0,1,0,0,0,6.092511055071234
35,0,1,0,5.817220841045895,5.022633313741326,0,15.895664100193411,11.49902366656781,0,0,0,18.179875573831012,0,0,0,0,0,1,0,0,0,0,0,0,0,6.920186680275782
33,0,2,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,5.098681808301038,23.36282483962363,5.156436481820707,5.969305287951849,0,0,1,0,0,0,0,0,0,0,0,7.417962957392379
33,0,2,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,17.667306958694127,0,5.969305287951849,0,0,0,0,0,0,0,0,0,0,0,7.278202478534023
42,0,2,0,15.931539109811467,5.022633313741326,0,21.844003381179903,11.49902366656781,0,4.681802935145185,0,16.584918411179725,12.234499804116048,5.948339280986494,0,0,0,0,0,0,0,0,0,0,0,8.290699558223183
42,0,2,0,17.038055468456196,0,0,17.453588333505085,11.49902366656781,0,4.681802935145185,0,26.980289487358167,12.234499804116048,5.948339280986494,1,0,0,0,0,0,0,0,0,0,0,8.704365550256107
37,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,0,0,0,0,0,0,0,0,1,9.007025498426604
36,0,2,0,15.931539109811467,5.022633313741326,0,21.844003381179903,11.49902366656781,0,4.681802935145185,0,16.584918411179725,12.234499804116048,5.948339280986494,0,0,0,0,0,0,0,0,0,0,0,8.329345458544402
44,0,1,0,5.817220841045895,0,0,23.24904646538284,22.99804733313562,0,13.171245143024459,0,12.13273413692322,0,6.176298517443475,0,0,1,1,0,0,0,0,0,0,0,5.402763778768309
46,0,2,0,11.63444168209179,0,0,20.4165556510197,22.99804733313562,0,0,0,6.06636706846161,5.948339280986494,0,0,0,0,1,0,0,0,0,0,0,0,7.172922175694118
49,1,1,1,17.65303293336868,0,0,21.58305037487697,11.49902366656781,0,0,0,37.46156607416286,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.768120534026401
37,0,1,0,19.664695240427143,5.022633313741326,0,21.583050374876972,5.749511833283905,0,0,0,29.800041095617345,0,5.969305287951849,0,0,0,0,0,0,0,0,0,0,0,7.380800312409615
39,0,2,0,17.038055468456196,0,0,17.453588333505085,11.49902366656781,0,4.681802935145185,0,26.980289487358167,12.234499804116048,5.948339280986494,1,0,0,0,0,0,0,0,0,0,0,8.690665131806517
32,0,1,0,5.817220841045895,5.022633313741326,0,21.583050374876972,5.749511833283905,0,0,0,17.676959997066398,0,0,0,0,0,1,0,0,0,1,0,0,0,6.063940057582361
35,0,1,0,5.817220841045895,5.022633313741326,0,21.583050374876972,5.749511833283905,0,0,0,17.676959997066398,0,0,0,0,0,1,0,0,0,0,0,0,0,7.0734691610324
35,0,1,0,11.63444168209179,0,0,20.28607914786823,11.49902366656781,0,0,0,6.578935683598497,0,0,0,0,0,1,0,0,0,0,0,0,0,6.650165812530856
37,0,2,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,35.49555897654685,0,5.969305287951849,0,0,1,0,0,0,0,0,0,0,0,6.947697712147546
33,0,2,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,23.36282483962363,0,5.969305287951849,0,0,1,0,0,0,0,0,0,0,0,6.959489514002136
38,0,2,0,5.817220841045895,5.022633313741326,0,15.89566410019341,17.248535499851716,0,0,11.336785877934737,23.36282483962363,0,5.969305287951849,0,0,2,0,0,0,0,0,0,0,0,6.684023925596233
38,0,2,0,15.931539109811467,0,0,21.844003381179903,11.49902366656781,0,4.681802935145185,0,11.050345589408819,12.234499804116048,5.948339280986494,0,0,0,0,0,0,0,0,0,0,0,7.8717596323830135
33,0,1,0,5.817220841045895,5.022633313741326,0,21.583050374876972,5.749511833283905,0,0,0,17.676959997066398,0,0,0,0,0,1,0,0,0,0,0,0,0,7.081272105684702
33,0,2,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,11.761884949391115,11.600939890232516,0,5.969305287951849,0,0,1,0,0,0,0,0,0,0,0,7.127442959687947
39,0,2,0,12.740958040736519,5.022633313741326,0,21.58305037487697,5.749511833283905,0,0,5.098681808301038,53.222180435029316,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,8.3121146627213
34,0,1,0,5.817220841045895,0,0,15.89566410019341,11.49902366656781,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8.47967557390853
33,0,2,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,23.36282483962363,0,5.969305287951849,0,0,1,0,0,0,0,0,0,0,0,6.95550040564399
37,0,2,0,5.817220841045895,5.022633313741326,0,21.58305037487697,5.749511833283905,0,0,5.098681808301038,41.592361874870704,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,8.14738178555151
39,0,2,0,21.748759950857362,0,0,26.234418428854724,11.49902366656781,0,4.681802935145185,0,4.9839785209472085,12.234499804116048,5.948339280986494,0,0,0,0,0,0,0,0,0,0,0,8.020746744131245
34,1,1,0,5.817220841045895,5.022633313741326,0,21.583050374876972,5.749511833283905,0,0,0,17.676959997066398,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.908528704555945
38,0,2,0,5.817220841045895,5.022633313741326,0,21.58305037487697,5.749511833283905,0,0,5.098681808301038,53.72509601179392,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,8.150083512005708
35,0,1,0,11.63444168209179,0,0,20.28607914786823,11.49902366656781,0,0,0,6.578935683598497,0,0,0,0,0,1,0,0,0,0,0,0,0,6.649652109019479
38,1,1,0,5.817220841045895,5.022633313741326,0,21.583050374876972,11.49902366656781,0,0,0,45.321469979929184,5.907179729351506,0,0,0,2,0,0,0,0,0,0,0,0,7.116417196830593
39,0,2,0,5.817220841045895,5.022633313741326,0,21.58305037487697,5.749511833283905,0,0,5.098681808301038,53.72509601179392,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,8.148006994641644
34,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,0,0,0,0,0,0,0,1,0,8.041820794306295
51,1,1,0,23.26888336418358,0,0,28.043583649454668,22.99804733313562,0,0,11.761884949391115,12.990104268152233,0,6.031114512338072,0,0,1,0,0,0,0,0,0,0,0,6.746483473194847
45,0,1,0,5.817220841045895,0,0,23.24904646538284,22.99804733313562,0,13.171245143024459,0,12.13273413692322,0,6.176298517443475,0,0,1,0,0,0,0,0,0,0,0,5.560497784176076
36,0,1,0,5.817220841045895,5.022633313741326,0,21.583050374876972,5.749511833283905,0,0,0,31.524434396447646,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.67688416183941
35,0,1,0,5.817220841045895,5.022633313741326,0,21.583050374876972,5.749511833283905,0,0,0,24.600697196757018,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.676731218740548
49,1,1,0,11.735126887207288,0,0,21.58305037487697,11.49902366656781,0,0,0,48.53093654769288,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02385988562615
35,0,2,0,0,0,0,11.50524905251859,0,0,0,0,21.99631096641096,5.907179729351506,0,1,0,0,1,0,0,0,0,0,0,0,8.190693899862906
31,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,5.749511833283905,0,0,0,11.600939890232516,0,0,0,0,1,0,0,0,0,0,0,0,0,6.894181907285288
34,0,1,0,0,5.022633313741326,0,17.323111830353618,5.749511833283905,0,0,0,41.932775232540564,0,5.969305287951849,0,0,0,1,0,0,0,0,0,0,0,6.759847022257836
28,2,1,0,0,5.022633313741326,0,11.50524905251859,11.49902366656781,0,0,0,17.667306958694127,0,0,0,0,0,2,0,0,0,0,0,0,0,7.080059883252758
30,1,1,0,11.735126887207288,5.022633313741326,0,15.89566410019341,5.749511833283905,0,0,0,11.600939890232516,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,8.032877702249229
32,1,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,5.749511833283905,0,0,0,18.021761513158523,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.892818291279372
29,1,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,5.749511833283905,0,0,0,11.600939890232516,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.90100666296108
43,0,1,0,11.735126887207288,5.022633313741326,0,21.583050374876972,11.49902366656781,0,0,0,36.73343133368024,0,0,0,0,0,1,0,0,0,0,0,0,0,7.073957030602882
41,0,2,0,5.817220841045895,5.022633313741326,0,21.583050374876972,11.49902366656781,0,0,0,29.809694133989616,0,0,0,0,0,1,0,0,0,0,0,0,0,7.3045341728074655
40,0,1,0,5.817220841045895,5.022633313741326,0,21.583050374876972,11.49902366656781,0,0,0,29.809694133989616,0,0,0,0,0,1,0,0,0,1,0,0,0,5.910505171729573
41,0,1,0,5.817220841045895,5.022633313741326,0,21.583050374876972,11.49902366656781,0,0,0,29.809694133989616,0,0,0,0,0,1,0,0,0,0,0,0,0,6.933205196863729
42,0,1,0,5.817220841045895,5.022633313741326,0,21.583050374876972,11.49902366656781,0,0,0,43.657168533370864,0,0,0,0,0,1,0,0,0,1,0,0,0,5.871736207711247
43,0,1,0,5.817220841045895,5.022633313741326,0,21.583050374876972,11.49902366656781,0,0,0,36.23051575691562,0,0,0,0,0,1,0,0,0,1,0,0,0,5.916148066220373
44,0,1,0,5.817220841045895,5.022633313741326,0,21.583050374876972,11.49902366656781,0,0,0,29.809694133989616,0,0,0,0,0,1,0,0,0,1,0,0,0,5.946359315734731
44,0,1,0,11.735126887207288,5.022633313741326,0,21.583050374876972,11.49902366656781,0,0,0,36.73343133368024,0,0,0,0,0,1,0,0,0,1,0,0,0,6.098807915633073
42,0,1,0,5.817220841045895,5.022633313741326,0,21.583050374876972,11.49902366656781,0,0,0,36.23051575691562,0,0,0,0,0,1,0,0,0,0,0,0,0,6.934840218042229
43,0,1,0,5.817220841045895,5.022633313741326,0,21.583050374876972,11.49902366656781,0,0,0,29.809694133989616,0,0,0,0,0,1,0,0,0,0,0,0,0,6.920268495610548
42,0,1,0,5.817220841045895,5.022633313741326,0,21.583050374876972,11.49902366656781,0,0,0,29.809694133989616,0,0,0,0,0,1,0,0,0,1,0,0,0,5.9055194888968785
44,1,1,0,5.817220841045895,5.022633313741326,0,21.583050374876972,11.49902366656781,0,0,0,36.23051575691562,0,0,0,0,0,1,0,0,0,1,0,0,0,6.209682220095507
41,0,1,0,5.817220841045895,5.022633313741326,0,21.583050374876972,11.49902366656781,0,0,0,43.657168533370864,0,0,0,0,0,1,0,0,0,0,0,0,0,6.949325712510149
43,1,1,0,5.817220841045895,5.022633313741326,0,21.583050374876972,11.49902366656781,0,0,0,36.23051575691562,0,0,0,0,0,1,0,0,0,0,0,0,0,7.170134378975995
37,0,2,0,5.817220841045895,5.022633313741326,0,26.714608854716303,0,0,9.289194512243443,0,22.937725768167255,10.023291153407584,0,0,0,2,0,0,0,0,0,0,0,0,7.629760285660215
32,0,2,0,5.817220841045895,5.022633313741326,0,26.714608854716303,0,0,4.9839785209472085,0,41.49128152801648,0,0,0,0,1,0,0,0,0,0,0,0,0,7.353874117874685
33,0,2,0,5.817220841045895,5.022633313741326,0,26.714608854716303,0,0,4.9839785209472085,0,35.07045990509047,0,0,0,0,1,1,0,0,0,0,0,0,0,7.173706649854074
31,0,2,0,5.817220841045895,5.022633313741326,0,26.714608854716303,0,0,4.9839785209472085,0,35.07045990509047,0,0,0,0,1,0,0,0,0,0,0,0,0,7.347188444526081
37,0,1,0,0,5.022633313741326,0,17.323111830353618,5.749511833283905,0,0,0,41.932775232540564,5.907179729351506,0,0,0,0,1,0,0,0,0,0,0,0,7.372567002286084
36,0,2,0,0,5.022633313741326,0,17.323111830353618,5.749511833283905,0,0,10.197363616602075,41.932775232540564,5.890723922025908,0,0,0,0,2,0,0,0,0,0,0,0,7.738643059073156
33,0,1,0,5.817220841045895,5.022633313741326,0,21.452573871725505,5.749511833283905,0,0,0,17.676959997066398,5.907179729351506,0,0,0,0,1,0,0,0,0,0,0,0,7.523744464436324
31,1,1,0,5.817220841045895,5.022633313741326,0,21.452573871725505,5.749511833283905,0,0,0,17.676959997066398,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.943209235981688
31,0,2,0,0,0,0,11.50524905251859,17.248535499851716,0,0,11.336785877934737,12.13273413692322,0,0,0,0,1,0,0,0,0,0,0,0,0,6.651247444019149
32,0,2,0,0,0,0,11.50524905251859,17.248535499851716,0,0,11.336785877934737,12.13273413692322,0,0,0,0,1,0,0,0,0,0,0,0,0,6.627944840391565
30,0,2,0,0,0,0,11.50524905251859,11.49902366656781,0,0,11.336785877934737,12.13273413692322,0,0,0,0,1,0,0,0,0,0,0,0,0,6.777450466925375
33,0,1,0,0,0,0,5.687386274683562,5.749511833283905,0,0,0,34.64161371847106,5.907179729351506,0,1,0,0,1,0,0,0,0,0,0,0,7.691838341279307
22,0,1,0,0,5.022633313741326,0,11.50524905251859,11.49902366656781,0,0,0,17.667306958694127,0,0,0,0,0,2,0,0,0,0,0,0,0,6.635344904217861
40,0,1,0,17.451662523137685,5.022633313741326,0,30.36388047022661,5.749511833283905,0,0,0,17.667306958694127,0,0,0,0,0,1,0,0,0,0,0,0,0,7.364035163423406
34,0,1,0,21.748759950857362,5.022633313741326,0,31.66085169723535,5.749511833283905,0,0,0,11.600939890232516,0,0,0,0,0,0,0,0,0,0,0,0,0,7.671033185212753
31,0,2,0,5.817220841045895,5.022633313741326,0,4.39041504767482,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,0,0,0,0,0,0,0,0,0,7.422628565010275
31,0,2,0,0,0,0,11.50524905251859,0,0,5.098681808301038,0,21.99631096641096,5.907179729351506,0,1,0,0,1,0,0,0,0,0,0,0,8.101517799660174
42,0,1,0,15.931539109811467,10.045266627482652,0,27.27043664956053,5.749511833283905,0,0,0,29.268246848926644,0,0,0,0,0,1,0,0,0,0,0,0,0,7.731661655013958
24,0,1,0,5.817220841045895,10.045266627482652,0,15.895664100193411,11.49902366656781,0,0,0,23.20187978046503,0,0,0,0,0,2,0,0,0,0,0,0,0,7.220810301747962
23,0,1,0,5.817220841045895,5.022633313741326,0,15.895664100193411,11.49902366656781,0,0,0,17.667306958694127,0,0,0,0,0,2,0,0,0,0,0,0,0,6.7875867465912085
39,0,2,0,5.817220841045895,5.022633313741326,0,21.58305037487697,5.749511833283905,0,0,5.098681808301038,23.39326066948588,11.814359458703011,0,0,0,0,0,0,0,0,0,0,0,0,8.539848597498118
33,0,2,0,5.817220841045895,5.022633313741326,0,4.39041504767482,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,0,1,0,0,0,0,0,0,0,7.238154749621471
39,0,1,0,21.748759950857362,5.022633313741326,0,31.66085169723535,5.749511833283905,0,0,0,11.600939890232516,0,0,0,0,0,0,0,0,0,0,0,0,0,7.63161880990438
49,0,2,0,15.931539109811467,5.022633313741326,0,27.27043664956053,11.49902366656781,0,0,0,17.667306958694127,0,0,0,0,0,1,0,0,0,0,0,0,0,7.524211929194533
42,0,1,0,21.748759950857362,5.022633313741326,0,31.66085169723535,5.749511833283905,0,0,0,11.600939890232516,0,0,0,0,0,1,0,0,0,0,0,0,0,7.48045157523006
42,0,1,0,21.748759950857362,5.022633313741326,0,31.66085169723535,5.749511833283905,0,0,0,11.600939890232516,0,0,0,0,0,1,0,0,0,0,0,0,0,7.4566629467143075
41,0,1,0,21.748759950857362,5.022633313741326,0,31.66085169723535,5.749511833283905,0,0,0,11.600939890232516,0,0,0,0,0,1,0,0,0,0,0,0,0,7.470415165433161
39,0,2,0,11.764918185243257,5.022633313741326,0,25.97346542255179,5.749511833283905,0,4.39041504767482,0,11.600939890232516,5.947697344197361,0,0,0,0,1,0,0,0,0,0,0,0,7.904348246034062
42,0,1,0,21.748759950857362,5.022633313741326,0,31.66085169723535,5.749511833283905,0,0,0,11.600939890232516,0,0,0,0,0,0,0,0,0,0,0,0,0,7.62154070552775
42,0,1,0,21.748759950857362,5.022633313741326,0,31.66085169723535,5.749511833283905,0,4.39041504767482,0,17.667306958694127,5.817220841045895,5.687386274683562,0,0,0,1,0,0,0,0,0,0,0,7.603767728881093
47,0,1,0,15.931539109811467,5.022633313741326,0,27.27043664956053,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,0,1,0,0,0,0,0,0,0,7.155415533209787
38,0,1,0,5.817220841045895,5.022633313741326,0,21.58305037487697,5.749511833283905,0,0,0,29.800041095617345,0,0,0,0,0,1,0,0,0,0,0,0,0,7.068658386236424
49,0,2,0,22.85527630950209,5.022633313741326,0,27.27043664956053,17.248535499851716,0,0,0,11.600939890232516,0,0,0,0,0,1,0,0,0,0,0,0,0,7.570869125556761
50,0,1,0,27.262651977342227,5.022633313741326,0,27.27043664956053,17.248535499851716,0,5.261891554738487,0,17.667306958694127,0,0,0,0,0,1,0,0,0,0,0,0,0,7.174445260155781
39,0,3,0,5.817220841045895,5.022633313741326,0,15.89566410019341,5.749511833283905,0,0,11.336785877934737,23.733674027155736,0,0,0,0,1,1,0,0,0,0,0,0,0,7.620795135901608
43,0,1,0,21.748759950857362,5.022633313741326,0,31.66085169723535,5.749511833283905,0,0,0,11.600939890232516,0,0,0,0,0,0,0,0,0,0,0,0,0,7.609776691748656
38,0,2,0,5.817220841045895,5.022633313741326,0,21.58305037487697,5.749511833283905,0,0,5.098681808301038,23.39326066948588,11.814359458703011,0,0,0,0,0,0,0,0,0,0,0,0,8.544046657714144
34,1,1,0,5.817220841045895,5.022633313741326,0,21.58305037487697,5.749511833283905,0,0,0,17.676959997066398,5.907179729351506,0,0,0,0,1,0,0,0,0,0,0,0,7.741026165385194
41,0,1,0,15.931539109811467,5.022633313741326,0,27.27043664956053,5.749511833283905,0,0,0,17.667306958694127,0,0,0,0,0,1,0,0,0,0,0,0,0,7.3085631132104245
43,0,1,0,11.63444168209179,5.022633313741326,0,25.97346542255179,5.749511833283905,0,0,0,11.600939890232516,0,0,0,0,1,1,0,0,0,0,0,0,0,6.858084151962656
43,0,1,0,11.63444168209179,5.022633313741326,0,39.144710565576254,5.749511833283905,0,13.171245143024459,0,17.667306958694127,0,6.176298517443475,0,0,0,1,0,0,0,0,0,0,0,6.744305229308125
24,0,1,0,5.817220841045895,5.022633313741326,0,15.895664100193411,11.49902366656781,0,0,0,11.600939890232516,0,0,1,0,0,2,0,0,0,0,0,0,0,7.607142002162344
41,0,1,0,23.26888336418358,5.022633313741326,0,34.75429551790143,5.749511833283905,0,0,0,11.600939890232516,0,0,0,0,0,1,0,0,0,0,0,0,0,7.528071133776788
41,0,1,0,21.748759950857362,0,0,31.66085169723535,5.749511833283905,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.041779944549032
42,0,1,0,27.565980791903257,0,0,36.05126674491017,5.749511833283905,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.177303279788098
43,0,1,0,11.63444168209179,5.022633313741326,0,25.97346542255179,5.749511833283905,0,0,0,17.667306958694127,0,0,0,0,1,1,0,0,0,0,0,0,0,6.860215451214773
40,0,1,0,21.748759950857362,5.022633313741326,0,31.66085169723535,5.749511833283905,0,0,0,11.600939890232516,0,0,0,0,0,0,0,0,0,0,0,0,0,7.626277137927066
46,0,1,1,21.849445155972862,5.022633313741326,0,27.27043664956053,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,0,1,0,1,0,0,0,0,0,7.887022742735282
42,0,1,0,15.931539109811467,10.045266627482652,0,27.27043664956053,5.749511833283905,0,0,0,23.20187978046503,0,0,0,0,0,1,0,0,0,0,0,0,0,7.722427844910939
43,0,1,0,27.262651977342227,5.022633313741326,0,27.27043664956053,5.749511833283905,0,5.261891554738487,0,11.600939890232516,0,0,0,0,0,1,0,0,0,0,0,0,0,7.464000224897407
41,0,1,0,22.96555454962255,5.022633313741326,0,25.97346542255179,5.749511833283905,0,5.261891554738487,0,11.600939890232516,0,0,0,0,0,1,0,0,0,0,0,0,0,7.31503077482952
