row ID;molecule_chembl_id;Units;IC50;SMILES;First(target_chembl_id (#1));pIC50
Row2792;CHEMBL2426278;nM;770;C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)c(OC)cc1N1CCN(C)CC1;CHEMBL203;6.113509274827519
Row2793;CHEMBL2426279;nM;1300;C=CC(=O)Nc1cc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c(OC)cc1N1CCN(C)CC1;CHEMBL203;5.886056647693163
Row2794;CHEMBL2426280;nM;790;COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2c[nH]c3ccccc23)n1;CHEMBL203;6.102372908709558
Row2795;CHEMBL2426281;nM;3500;C=CC(=O)Nc1cccc(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)c1;CHEMBL203;5.455931955649724
Row2796;CHEMBL2426282;nM;550;C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)c1;CHEMBL203;6.259637310505757
Row2800;CHEMBL2426286;nM;12800;C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c1;CHEMBL203;4.892790030352132
Row2801;CHEMBL2426287;nM;1550;COc1ccc(NC(=O)/C=C/CN(C)C)cc1Nc1ncc(Cl)c(-c2c[nH]c3ccccc23)n1;CHEMBL203;5.809668301829708
Row2802;CHEMBL2426288;nM;23000;COc1ccc(NC(=O)/C=C/CN(C)C)cc1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1;CHEMBL203;4.638272163982408
Row2803;CHEMBL2426289;nM;20000;COc1ccc(NC(=O)/C=C/CN(C)C)cc1Nc1nccc(-c2cnn3ccccc23)n1;CHEMBL203;4.69897000433602
Row2804;CHEMBL2426290;nM;19000;COc1ccc(NC(=O)/C=C/CN(C)C)cc1Nc1ncc(F)c(-c2cnn3ccccc23)n1;CHEMBL203;4.721246399047172
Row2805;CHEMBL2426377;nM;24000;COc1ccc(NC(=O)/C=C/CN(C)C)cc1Nc1ncc(C)c(-c2cnn3ccccc23)n1;CHEMBL203;4.6197887582883945
Row2812;CHEMBL242740;nM;3300;COc1c(O)cc2occ(-c3ccc(O)cc3)c(=O)c2c1O;CHEMBL203;5.481486060122113
Row2815;CHEMBL243410;nM;283.3;CCOc1cc2ncnc(NC3=CC(=O)C(OC(CF)CF)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C;CHEMBL203;6.547753425479563
Row2816;CHEMBL2435999;nM;90.05;COc1cc2c(Oc3ccc(NC(=O)c4cc(-c5ccc(C)cc5)ccn4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1;CHEMBL203;7.045516282844448
Row2817;CHEMBL243628;nM;166.7;CCOc1cc2ncnc(NC3=CC(=O)C(OCc4ccc(F)c(F)c4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C;CHEMBL203;6.778064400171995
Row2818;CHEMBL243629;nM;18.7;CCOc1cc2ncnc(NC3=CC(=O)C(OCc4ccccc4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C;CHEMBL203;7.728158393463501
Row2820;CHEMBL2437223;nM;25.1;CSCCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1;CHEMBL203;7.600326278518962
Row2821;CHEMBL2437224;nM;13;C[S+]([O-])CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1;CHEMBL203;7.886056647693163
Row2822;CHEMBL2437225;nM;18.7;CS(=O)(=O)NCCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1;CHEMBL203;7.728158393463501
Row2823;CHEMBL2437226;nM;10.8;Cc1ccc(S(=O)(=O)O)cc1.NS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1;CHEMBL203;7.966576244513051
Row2824;CHEMBL2437227;nM;21.1;Cc1ccc(S(=O)(=O)O)cc1.O=S(=O)(CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)CC(F)(F)F;CHEMBL203;7.675717544702307
Row2825;CHEMBL2437457;nM;144.1;C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(Cl)cc4)nc32)cc1;CHEMBL203;6.841336019186011
Row2826;CHEMBL2437458;nM;17.6;C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(Cl)cc4)nc32)c1;CHEMBL203;7.7544873321858505
Row2827;CHEMBL2437459;nM;3456;C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCOCC5)cc4)nc32)cc1;CHEMBL203;5.461426266193144
Row2828;CHEMBL2437460;nM;2.86;C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCOCC5)cc4)nc32)c1;CHEMBL203;8.543633966870956
Row2829;CHEMBL2437461;nM;691;C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)cc1;CHEMBL203;6.1605219526258015
Row2830;CHEMBL2437462;nM;0.677;C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)c1;CHEMBL203;9.169411331314855
Row2831;CHEMBL2437463;nM;5.12;C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCCCC5)cc4)nc32)c1;CHEMBL203;8.290730039024169
Row2832;CHEMBL2437464;nM;4.96;C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCCC5)cc4)nc32)c1;CHEMBL203;8.304518323509802
Row2833;CHEMBL2437465;nM;4.72;C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N(CC)CC)cc4)nc32)c1;CHEMBL203;8.326058001365912
Row2834;CHEMBL2437466;nM;4.53;C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(NC(C)=O)cc4)nc32)c1;CHEMBL203;8.343901797987169
Row2835;CHEMBL2437467;nM;3.97;C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(C(N)=O)cc4)nc32)c1;CHEMBL203;8.401209493236886
Row2836;CHEMBL2437468;nM;272;C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)cc1;CHEMBL203;6.565431095965801
Row2837;CHEMBL2437469;nM;1.07;C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1;CHEMBL203;8.97061622231479
Row2838;CHEMBL2437470;nM;35020;C=CC(=O)Nc1ccc(-n2c(=O)c(C)nc3cnc(Nc4ccc(OC)cc4)nc32)cc1;CHEMBL203;4.455683858252573
Row2839;CHEMBL2437471;nM;13;C=CC(=O)Nc1cccc(-n2c(=O)c(C)nc3cnc(Nc4ccc(OC)cc4)nc32)c1;CHEMBL203;7.886056647693163
Row2841;CHEMBL2437473;nM;21280;COc1ccc(Nc2ncc3ncc(=O)n(-c4cccc(N)c4)c3n2)cc1;CHEMBL203;4.67202837637699
Row2842;CHEMBL2437474;nM;3836;COc1ccc(-n2c(=O)cnc3cnc(Nc4cccc(N)c4)nc32)cc1;CHEMBL203;5.416121401501375
Row2843;CHEMBL2437475;nM;6754;COc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(N)cc4)nc32)cc1;CHEMBL203;5.170438943700608
Row2845;CHEMBL2437477;nM;70240;C=CC(=O)Nc1ccc(Nc2ncc3ncc(=O)n(-c4ccc(OC)cc4)c3n2)cc1;CHEMBL203;4.153415497101954
Row2846;CHEMBL2437478;nM;4802;C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(OC)cc4)nc32)cc1;CHEMBL203;5.318577844278991
Row2847;CHEMBL2437479;nM;5.6;C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(OC)cc4)nc32)c1;CHEMBL203;8.2518119729938
Row2850;CHEMBL2437482;nM;59.1;C=CC(=O)Oc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(OC)cc4)nc32)cc1;CHEMBL203;7.228412519118745
Row2851;CHEMBL2437483;nM;31.3;COc1ccc(Nc2ncc3ncc(=O)n(-c4ccc(NC(=O)/C=C/CN(C)C)cc4)c3n2)cc1;CHEMBL203;7.504455662453552
Row2852;CHEMBL2437484;nM;56157;COc1ccc(Nc2ncc3ncc(=O)n(-c4cccc(NC(=O)/C=C/CN(C)C)c4)c3n2)cc1;CHEMBL203;4.250596100989473
Row2854;CHEMBL2437486;nM;39.7;CN(C)C/C=C/C(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccccc4)nc32)c1;CHEMBL203;7.401209493236885
Row2856;CHEMBL2437488;nM;4.94;C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccccc4)nc32)c1;CHEMBL203;8.306273051076353
Row2857;CHEMBL243837;nM;12.2;CCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccc(Cl)c4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C;CHEMBL203;7.913640169325252
Row2858;CHEMBL243839;nM;47.5;CCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccs4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C;CHEMBL203;7.323306390375134
Row2859;CHEMBL2441273;nM;630.96;CCc1ccc2nc(Nc3cc(Cc4ccccc4)nc(N[C@H]4CC[C@H](O)CC4)n3)sc2c1;CHEMBL203;6.199998172182031
Row2860;CHEMBL2441561;nM;146;O=C(/C=C/CN1CCOCC1)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21;CHEMBL203;6.835647144215564
Row2861;CHEMBL2441563;nM;12;O=C(/C=C/CN1CCOCC1)N1CCOc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc21;CHEMBL203;7.920818753952375
Row2862;CHEMBL2441565;nM;4900;CN(C)C/C=C/C(=O)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21;CHEMBL203;5.309803919971486
Row2863;CHEMBL2441567;nM;3610;CN(C)C/C=C/C(=O)N1CCOc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc21;CHEMBL203;5.442492798094342
Row2866;CHEMBL2442319;nM;3510;C#Cc1cccc(-n2ccc3cc(OC)cc(OC)c3c2=O)c1;CHEMBL203;5.454692883534176
Row2867;CHEMBL2442320;nM;5490;COc1cc(OC)c2c(=O)n(-c3ccc(F)c(Cl)c3)ccc2c1;CHEMBL203;5.260427655549909
Row2868;CHEMBL2442324;nM;2120;COc1cc(OC)c2c(=O)n(-c3cccc(C(=O)N4CCCCC4)c3)ccc2c1;CHEMBL203;5.673664139071249
Row2869;CHEMBL2442327;nM;3060;C#Cc1cccc(-n2ccc3cc(OC)cc(O)c3c2=O)c1;CHEMBL203;5.514278573518421
Row2870;CHEMBL2442329;nM;1380;COc1cc(O)c2c(=O)n(-c3cccc(C(=O)N4CCCCC4)c3)ccc2c1;CHEMBL203;5.860120913598764
Row2871;CHEMBL2442332;nM;1230;COc1cc2c(c(OC)c1)C(=O)N(c1cccc(C(=O)N3CCCCC3)c1)CC2;CHEMBL203;5.910094888560602
Row2872;CHEMBL2442333;nM;1180;COc1cc(O)c2c(c1)CCN(c1cccc(C(=O)N3CCCCC3)c1)C2=O;CHEMBL203;5.928117992693875
Row2878;CHEMBL2447950;nM;0.38;CCOc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OCC.Cl;CHEMBL203;9.42021640338319
Row2879;CHEMBL2448064;nM;300;COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CCNCC1.Cl;CHEMBL203;6.522878745280337
Row2880;CHEMBL2448065;nM;300;COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl;CHEMBL203;6.522878745280337
Row2881;CHEMBL2448066;nM;100;COc1cc2c(Nc3cc(O)c(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl;CHEMBL203;7
Row2882;CHEMBL2448067;nM;100;COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCCC1.Cl;CHEMBL203;7
Row2883;CHEMBL244948;nM;7670;O=c1ccc2ccc(O)c(O)c2o1;CHEMBL203;5.115204636051019
Row2885;CHEMBL245277;nM;690;C[C@@H](c1ccccc1)n1ncc2cc(Nc3ncnn4ccc(COC[C@@H]5CNCCO5)c34)ccc21;CHEMBL203;6.161150909262745
Row2886;CHEMBL245278;nM;68;C[C@H](c1cccc(F)c1)n1ncc2cc(Nc3ncnn4ccc(COC[C@@H]5CNCCO5)c34)ccc21;CHEMBL203;7.167491087293763
Row2888;CHEMBL245667;nM;64;NCCCOCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12;CHEMBL203;7.193820026016113
Row2889;CHEMBL245798;nM;360;COc1cc2c(N[C@@H]3C[C@H]3c3ccccc3)c(C#N)cnc2cc1OC1CCN(C)CC1;CHEMBL203;6.443697499232712
Row2890;CHEMBL245799;nM;5260;N#Cc1cnc2ccc(-c3cccc(CN4CCOCC4)c3)cc2c1N[C@@H]1C[C@H]1c1ccccc1;CHEMBL203;5.279014255846262
Row2891;CHEMBL245800;nM;2100;N#Cc1cnc2ccc(-c3ccc(CN)cc3)cc2c1N[C@@H]1C[C@H]1c1ccccc1;CHEMBL203;5.6777807052660805
Row2892;CHEMBL245867;nM;160;NCCCCOCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12;CHEMBL203;6.795880017344075
Row2893;CHEMBL245868;nM;620;CN(C)CCCOCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12;CHEMBL203;6.207608310501746
Row2894;CHEMBL245869;nM;73;Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COC6CCNCC6)c45)ccc32)c1;CHEMBL203;7.136677139879544
Row2895;CHEMBL246072;nM;130;Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COCC6CCNCC6)c45)ccc32)c1;CHEMBL203;6.886056647693163
Row2896;CHEMBL246073;nM;190;Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COC[C@H]6CCCNC6)c45)ccc32)c1;CHEMBL203;6.721246399047171
Row2897;CHEMBL246276;nM;120;OCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12;CHEMBL203;6.920818753952375
Row2898;CHEMBL246284;nM;61;Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COC[C@@H]6CNCCO6)c45)ccc32)c1;CHEMBL203;7.214670164989233
Row2899;CHEMBL246356;nM;25000;CNc1ncnc(-c2cccnc2Oc2cc(NC(=O)c3cccc(OC(F)(F)C(F)F)c3)ccc2C)n1;CHEMBL203;4.6020599913279625
Row2900;CHEMBL246489;nM;490;COCCOCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12;CHEMBL203;6.309803919971486
Row2901;CHEMBL246491;nM;460;COC(=O)COCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12;CHEMBL203;6.337242168318426
Row2902;CHEMBL246492;nM;640;Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COC[C@@H]6COCCN6)c45)ccc32)c1;CHEMBL203;6.193820026016113
Row2903;CHEMBL246493;nM;570;Fc1cccc(COc2ccc(Nc3ncnn4ccc(COC[C@@H]5CNCCO5)c34)cc2Cl)c1;CHEMBL203;6.2441251443275085
Row2904;CHEMBL246687;nM;50;N[C@H]1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1;CHEMBL203;7.301029995663981
Row2905;CHEMBL246694;nM;140;NC(=O)COCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12;CHEMBL203;6.853871964321762
Row2906;CHEMBL246898;nM;200;CS(=O)(=O)CCNC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1;CHEMBL203;6.698970004336019
Row2907;CHEMBL247024;nM;2530;N#Cc1cnc2ccc(-c3ccc(CN4CCOCC4)cc3)cc2c1N[C@@H]1C[C@H]1c1ccccc1;CHEMBL203;5.5968794788241825
